fare_id,price,currency_type,payment_method,transfers
87-73,9.80,CAD,1,
87-74,10.65,CAD,1,
87-75,11.55,CAD,1,
87-76,12.15,CAD,1,
87-77,10.65,CAD,1,
87-80,17.45,CAD,1,
87-81,19.35,CAD,1,
87-82,20.00,CAD,1,
87-83,22.20,CAD,1,
87-84,24.10,CAD,1,
87-85,21.30,CAD,1,
87-86,5.30,CAD,1,
87-87,5.30,CAD,1,
87-88,5.30,CAD,1,
87-89,10.75,CAD,1,
87-90,10.95,CAD,1,
87-91,8.60,CAD,1,
87-92,7.85,CAD,1,
87-93,6.80,CAD,1,
87-94,7.90,CAD,1,
87-95,8.50,CAD,1,
87-96,9.10,CAD,1,
87-97,10.15,CAD,1,
88-01,11.40,CAD,1,
88-02,11.40,CAD,1,
88-03,13.05,CAD,1,
88-04,12.25,CAD,1,
88-05,10.45,CAD,1,
88-06,10.50,CAD,1,
88-07,10.70,CAD,1,
88-08,9.70,CAD,1,
88-09,9.65,CAD,1,
88-11,13.55,CAD,1,
88-12,14.45,CAD,1,
88-13,15.05,CAD,1,
88-14,16.05,CAD,1,
88-15,17.40,CAD,1,
88-16,17.65,CAD,1,
88-17,18.35,CAD,1,
88-18,18.85,CAD,1,
88-19,10.45,CAD,1,
88-20,13.55,CAD,1,
88-21,13.70,CAD,1,
88-22,13.75,CAD,1,
88-23,14.05,CAD,1,
88-24,15.90,CAD,1,
88-26,21.15,CAD,1,
88-27,22.30,CAD,1,
88-28,10.00,CAD,1,
88-29,11.90,CAD,1,
88-30,15.05,CAD,1,
88-31,13.30,CAD,1,
88-32,14.15,CAD,1,
88-33,14.70,CAD,1,
88-34,15.45,CAD,1,
88-35,16.30,CAD,1,
88-37,17.75,CAD,1,
88-38,18.80,CAD,1,
88-39,19.45,CAD,1,
88-41,15.75,CAD,1,
88-42,16.95,CAD,1,
88-43,17.45,CAD,1,
88-44,13.80,CAD,1,
88-45,14.60,CAD,1,
88-46,15.85,CAD,1,
88-51,5.30,CAD,1,
88-52,6.90,CAD,1,
88-53,8.70,CAD,1,
88-54,10.25,CAD,1,
88-55,11.40,CAD,1,
88-56,13.20,CAD,1,
88-57,14.15,CAD,1,
88-58,14.50,CAD,1,
88-60,10.45,CAD,1,
88-61,11.55,CAD,1,
88-62,12.25,CAD,1,
88-63,13.00,CAD,1,
88-64,13.55,CAD,1,
88-65,14.60,CAD,1,
88-66,15.85,CAD,1,
88-67,16.50,CAD,1,
88-68,17.35,CAD,1,
88-69,17.90,CAD,1,
88-70,10.10,CAD,1,
88-71,9.25,CAD,1,
88-72,9.95,CAD,1,
88-73,10.45,CAD,1,
88-74,11.30,CAD,1,
88-75,12.20,CAD,1,
88-76,12.80,CAD,1,
88-77,10.70,CAD,1,
88-80,18.85,CAD,1,
88-81,20.70,CAD,1,
88-82,21.40,CAD,1,
88-83,23.55,CAD,1,
88-84,25.45,CAD,1,
88-85,22.65,CAD,1,
88-86,6.45,CAD,1,
88-87,5.30,CAD,1,
88-88,5.30,CAD,1,
88-89,9.70,CAD,1,
88-90,9.65,CAD,1,
88-91,8.15,CAD,1,
88-92,7.10,CAD,1,
88-93,6.35,CAD,1,
88-94,5.30,CAD,1,
88-95,6.25,CAD,1,
88-96,6.75,CAD,1,
88-97,7.95,CAD,1,
89-01,10.45,CAD,1,
89-02,10.45,CAD,1,
89-03,12.15,CAD,1,
89-04,9.05,CAD,1,
89-05,6.75,CAD,1,
89-06,9.20,CAD,1,
89-07,5.30,CAD,1,
89-08,8.35,CAD,1,
89-09,8.30,CAD,1,
89-11,10.75,CAD,1,
89-12,11.70,CAD,1,
89-13,12.30,CAD,1,
89-14,13.20,CAD,1,
89-15,14.65,CAD,1,
89-16,14.85,CAD,1,
89-17,15.60,CAD,1,
89-18,16.05,CAD,1,
89-19,6.75,CAD,1,
89-20,10.30,CAD,1,
89-21,10.95,CAD,1,
89-22,11.00,CAD,1,
89-23,11.30,CAD,1,
89-24,13.15,CAD,1,
89-26,18.40,CAD,1,
89-27,19.55,CAD,1,
89-28,12.40,CAD,1,
89-29,14.30,CAD,1,
89-30,17.40,CAD,1,
89-31,9.90,CAD,1,
89-32,11.40,CAD,1,
89-33,11.90,CAD,1,
89-34,12.70,CAD,1,
89-35,13.55,CAD,1,
89-37,15.00,CAD,1,
89-38,16.05,CAD,1,
89-39,16.70,CAD,1,
89-41,12.95,CAD,1,
89-42,14.20,CAD,1,
89-43,14.65,CAD,1,
89-44,11.00,CAD,1,
89-45,11.70,CAD,1,
89-46,12.90,CAD,1,
89-51,8.90,CAD,1,
89-52,10.20,CAD,1,
89-53,11.55,CAD,1,
89-54,12.70,CAD,1,
89-55,13.85,CAD,1,
89-56,10.50,CAD,1,
89-57,11.40,CAD,1,
89-58,11.75,CAD,1,
89-60,6.75,CAD,1,
89-61,8.30,CAD,1,
89-62,9.20,CAD,1,
89-63,10.30,CAD,1,
89-64,10.75,CAD,1,
89-65,11.70,CAD,1,
89-66,12.90,CAD,1,
89-67,13.45,CAD,1,
89-68,14.30,CAD,1,
89-69,14.85,CAD,1,
89-70,6.70,CAD,1,
89-71,6.20,CAD,1,
89-72,6.55,CAD,1,
89-73,7.15,CAD,1,
89-74,8.40,CAD,1,
89-75,9.70,CAD,1,
89-76,10.35,CAD,1,
89-77,6.40,CAD,1,
89-80,16.05,CAD,1,
89-81,18.00,CAD,1,
89-82,18.65,CAD,1,
89-83,20.85,CAD,1,
89-84,22.75,CAD,1,
89-85,19.90,CAD,1,
89-86,9.75,CAD,1,
89-87,10.75,CAD,1,
89-88,9.70,CAD,1,
89-89,5.30,CAD,1,
89-90,5.30,CAD,1,
89-91,6.10,CAD,1,
89-92,6.70,CAD,1,
89-93,7.85,CAD,1,
89-94,8.55,CAD,1,
89-95,9.15,CAD,1,
89-96,10.00,CAD,1,
89-97,10.75,CAD,1,
90-01,10.45,CAD,1,
90-02,10.45,CAD,1,
90-03,12.05,CAD,1,
90-04,9.10,CAD,1,
90-05,6.80,CAD,1,
90-06,9.20,CAD,1,
90-07,6.10,CAD,1,
90-08,8.30,CAD,1,
90-09,8.25,CAD,1,
90-11,10.85,CAD,1,
90-12,11.75,CAD,1,
90-13,12.35,CAD,1,
90-14,13.25,CAD,1,
90-15,14.65,CAD,1,
90-16,14.90,CAD,1,
90-17,15.65,CAD,1,
90-18,16.10,CAD,1,
90-19,6.80,CAD,1,
90-20,10.40,CAD,1,
90-21,11.00,CAD,1,
90-22,11.05,CAD,1,
90-23,11.35,CAD,1,
90-24,13.20,CAD,1,
90-26,18.40,CAD,1,
90-27,19.55,CAD,1,
90-28,12.35,CAD,1,
90-29,14.25,CAD,1,
90-30,17.35,CAD,1,
90-31,9.95,CAD,1,
90-32,11.55,CAD,1,
90-33,11.95,CAD,1,
90-34,12.75,CAD,1,
90-35,13.60,CAD,1,
90-37,15.05,CAD,1,
90-38,16.05,CAD,1,
90-39,16.75,CAD,1,
90-41,13.00,CAD,1,
90-42,14.25,CAD,1,
90-43,14.70,CAD,1,
90-44,11.05,CAD,1,
90-45,11.75,CAD,1,
90-46,12.95,CAD,1,
90-51,8.75,CAD,1,
90-52,10.15,CAD,1,
90-53,11.50,CAD,1,
90-54,12.65,CAD,1,
90-55,13.80,CAD,1,
90-56,11.20,CAD,1,
90-57,12.15,CAD,1,
90-58,12.50,CAD,1,
90-60,6.80,CAD,1,
90-61,8.35,CAD,1,
90-62,9.25,CAD,1,
90-63,10.35,CAD,1,
90-64,10.80,CAD,1,
90-65,11.75,CAD,1,
90-66,12.95,CAD,1,
90-67,13.50,CAD,1,
90-68,14.65,CAD,1,
90-69,14.90,CAD,1,
90-70,6.90,CAD,1,
90-71,6.40,CAD,1,
90-72,6.75,CAD,1,
90-73,7.70,CAD,1,
90-74,8.55,CAD,1,
90-75,9.90,CAD,1,
90-76,10.50,CAD,1,
90-77,6.55,CAD,1,
90-80,16.10,CAD,1,
90-81,18.00,CAD,1,
90-82,18.65,CAD,1,
90-83,20.85,CAD,1,
90-84,22.75,CAD,1,
90-85,19.95,CAD,1,
90-86,9.90,CAD,1,
90-87,10.95,CAD,1,
90-88,9.65,CAD,1,
90-89,5.30,CAD,1,
90-90,5.30,CAD,1,
90-91,6.10,CAD,1,
90-92,6.70,CAD,1,
90-93,7.85,CAD,1,
90-94,8.50,CAD,1,
90-95,9.15,CAD,1,
90-96,10.00,CAD,1,
90-97,10.70,CAD,1,
91-01,8.35,CAD,1,
91-02,8.35,CAD,1,
91-03,10.30,CAD,1,
91-04,9.20,CAD,1,
91-05,8.00,CAD,1,
91-06,6.90,CAD,1,
91-07,6.90,CAD,1,
91-08,6.10,CAD,1,
91-09,6.10,CAD,1,
91-11,11.80,CAD,1,
91-12,12.50,CAD,1,
91-13,13.25,CAD,1,
91-14,14.00,CAD,1,
91-15,14.85,CAD,1,
91-16,15.05,CAD,1,
91-17,15.80,CAD,1,
91-18,16.25,CAD,1,
91-19,8.00,CAD,1,
91-20,11.80,CAD,1,
91-21,12.40,CAD,1,
91-22,12.45,CAD,1,
91-23,12.75,CAD,1,
91-24,14.60,CAD,1,
91-26,19.15,CAD,1,
91-27,20.25,CAD,1,
91-28,11.35,CAD,1,
91-29,13.25,CAD,1,
91-30,16.35,CAD,1,
91-31,11.25,CAD,1,
91-32,12.30,CAD,1,
91-33,13.30,CAD,1,
91-34,14.15,CAD,1,
91-35,15.00,CAD,1,
91-37,16.45,CAD,1,
91-38,17.50,CAD,1,
91-39,18.15,CAD,1,
91-41,14.55,CAD,1,
91-42,15.80,CAD,1,
91-43,16.30,CAD,1,
91-44,13.00,CAD,1,
91-45,13.75,CAD,1,
91-46,14.95,CAD,1,
91-51,7.75,CAD,1,
91-52,8.70,CAD,1,
91-53,10.45,CAD,1,
91-54,11.60,CAD,1,
91-55,12.75,CAD,1,
91-56,12.30,CAD,1,
91-57,13.25,CAD,1,
91-58,13.60,CAD,1,
91-60,8.00,CAD,1,
91-61,10.70,CAD,1,
91-62,11.65,CAD,1,
91-63,12.25,CAD,1,
91-64,12.75,CAD,1,
91-65,13.75,CAD,1,
91-66,14.95,CAD,1,
91-67,15.55,CAD,1,
91-68,16.40,CAD,1,
91-69,16.90,CAD,1,
91-70,12.60,CAD,1,
91-71,7.25,CAD,1,
91-72,12.95,CAD,1,
91-73,13.45,CAD,1,
91-74,14.30,CAD,1,
91-75,15.20,CAD,1,
91-76,15.80,CAD,1,
91-77,6.90,CAD,1,
91-80,16.25,CAD,1,
91-81,17.50,CAD,1,
91-82,18.15,CAD,1,
91-83,20.35,CAD,1,
91-84,22.25,CAD,1,
91-85,20.10,CAD,1,
91-86,10.65,CAD,1,
91-87,8.60,CAD,1,
91-88,8.15,CAD,1,
91-89,6.10,CAD,1,
91-90,6.10,CAD,1,
91-91,5.30,CAD,1,
91-92,5.30,CAD,1,
91-93,6.40,CAD,1,
91-94,7.15,CAD,1,
91-95,8.05,CAD,1,
91-96,8.50,CAD,1,
91-97,9.70,CAD,1,
92-01,9.10,CAD,1,
92-02,9.10,CAD,1,
92-03,10.95,CAD,1,
92-04,10.15,CAD,1,
92-05,8.60,CAD,1,
92-06,7.95,CAD,1,
92-07,8.00,CAD,1,
92-08,6.70,CAD,1,
92-09,6.70,CAD,1,
92-11,12.45,CAD,1,
92-12,13.15,CAD,1,
92-13,13.90,CAD,1,
92-14,14.65,CAD,1,
92-15,15.50,CAD,1,
92-16,15.70,CAD,1,
92-17,16.45,CAD,1,
92-18,16.90,CAD,1,
92-19,8.60,CAD,1,
92-20,12.45,CAD,1,
92-21,13.00,CAD,1,
92-22,13.05,CAD,1,
92-23,13.35,CAD,1,
92-24,15.20,CAD,1,
92-26,19.75,CAD,1,
92-27,20.90,CAD,1,
92-28,10.60,CAD,1,
92-29,12.50,CAD,1,
92-30,15.65,CAD,1,
92-31,11.85,CAD,1,
92-32,12.90,CAD,1,
92-33,13.90,CAD,1,
92-34,14.75,CAD,1,
92-35,15.60,CAD,1,
92-37,17.05,CAD,1,
92-38,18.10,CAD,1,
92-39,18.75,CAD,1,
92-41,15.15,CAD,1,
92-42,16.40,CAD,1,
92-43,16.90,CAD,1,
92-44,13.60,CAD,1,
92-45,14.35,CAD,1,
92-46,15.55,CAD,1,
92-51,6.55,CAD,1,
92-52,7.95,CAD,1,
92-53,9.75,CAD,1,
92-54,10.90,CAD,1,
92-55,12.05,CAD,1,
92-56,12.95,CAD,1,
92-57,13.90,CAD,1,
92-58,14.25,CAD,1,
92-60,8.60,CAD,1,
92-61,11.30,CAD,1,
92-62,12.25,CAD,1,
92-63,12.85,CAD,1,
92-64,13.35,CAD,1,
92-65,14.35,CAD,1,
92-66,15.55,CAD,1,
92-67,16.15,CAD,1,
92-68,17.00,CAD,1,
92-69,17.50,CAD,1,
92-70,13.25,CAD,1,
92-71,8.30,CAD,1,
92-72,13.60,CAD,1,
92-73,14.10,CAD,1,
92-74,14.95,CAD,1,
92-75,15.85,CAD,1,
92-76,16.45,CAD,1,
92-77,8.00,CAD,1,
92-80,16.90,CAD,1,
92-81,18.10,CAD,1,
92-82,18.80,CAD,1,
92-83,20.95,CAD,1,
92-84,22.85,CAD,1,
92-85,20.75,CAD,1,
92-86,9.15,CAD,1,
92-87,7.85,CAD,1,
92-88,7.10,CAD,1,
92-89,6.70,CAD,1,
92-90,6.70,CAD,1,
92-91,5.30,CAD,1,
92-92,5.30,CAD,1,
92-93,5.30,CAD,1,
92-94,5.65,CAD,1,
92-95,6.90,CAD,1,
92-96,7.80,CAD,1,
92-97,8.55,CAD,1,
93-01,10.15,CAD,1,
93-02,10.15,CAD,1,
93-03,11.65,CAD,1,
93-04,10.85,CAD,1,
93-05,9.75,CAD,1,
93-06,8.65,CAD,1,
93-07,8.70,CAD,1,
93-08,7.85,CAD,1,
93-09,7.85,CAD,1,
93-11,13.15,CAD,1,
93-12,13.85,CAD,1,
93-13,14.60,CAD,1,
93-14,15.35,CAD,1,
93-15,16.20,CAD,1,
93-16,16.40,CAD,1,
93-17,17.15,CAD,1,
93-18,17.60,CAD,1,
93-19,9.75,CAD,1,
93-20,13.15,CAD,1,
93-21,13.70,CAD,1,
93-22,13.75,CAD,1,
93-23,14.05,CAD,1,
93-24,15.90,CAD,1,
93-26,20.45,CAD,1,
93-27,21.60,CAD,1,
93-28,10.00,CAD,1,
93-29,11.90,CAD,1,
93-30,15.05,CAD,1,
93-31,12.55,CAD,1,
93-32,13.60,CAD,1,
93-33,14.60,CAD,1,
93-34,15.45,CAD,1,
93-35,16.30,CAD,1,
93-37,17.75,CAD,1,
93-38,18.80,CAD,1,
93-39,19.45,CAD,1,
93-41,15.85,CAD,1,
93-42,17.10,CAD,1,
93-43,17.60,CAD,1,
93-44,14.30,CAD,1,
93-45,15.05,CAD,1,
93-46,16.25,CAD,1,
93-51,5.55,CAD,1,
93-52,6.90,CAD,1,
93-53,8.65,CAD,1,
93-54,10.25,CAD,1,
93-55,11.40,CAD,1,
93-56,13.65,CAD,1,
93-57,14.60,CAD,1,
93-58,14.95,CAD,1,
93-60,9.75,CAD,1,
93-61,11.95,CAD,1,
93-62,12.95,CAD,1,
93-63,13.55,CAD,1,
93-64,14.05,CAD,1,
93-65,15.05,CAD,1,
93-66,16.25,CAD,1,
93-67,16.85,CAD,1,
93-68,17.70,CAD,1,
93-69,18.20,CAD,1,
93-70,13.95,CAD,1,
93-71,9.05,CAD,1,
93-72,14.30,CAD,1,
93-73,14.80,CAD,1,
93-74,15.65,CAD,1,
93-75,16.55,CAD,1,
93-76,17.15,CAD,1,
93-77,8.70,CAD,1,
93-80,17.60,CAD,1,
93-81,18.85,CAD,1,
93-82,19.50,CAD,1,
93-83,21.70,CAD,1,
93-84,23.60,CAD,1,
93-85,21.45,CAD,1,
93-86,8.45,CAD,1,
93-87,6.80,CAD,1,
93-88,6.35,CAD,1,
93-89,7.85,CAD,1,
93-90,7.85,CAD,1,
93-91,6.40,CAD,1,
93-92,5.30,CAD,1,
93-93,5.30,CAD,1,
93-94,5.30,CAD,1,
93-95,6.30,CAD,1,
93-96,6.80,CAD,1,
93-97,7.95,CAD,1,
94-01,10.85,CAD,1,
94-02,10.85,CAD,1,
94-03,12.30,CAD,1,
94-04,11.55,CAD,1,
94-05,10.45,CAD,1,
94-06,9.75,CAD,1,
94-07,9.80,CAD,1,
94-08,8.55,CAD,1,
94-09,8.50,CAD,1,
94-11,13.85,CAD,1,
94-12,14.55,CAD,1,
94-13,15.30,CAD,1,
94-14,16.05,CAD,1,
94-15,16.90,CAD,1,
94-16,17.10,CAD,1,
94-17,17.85,CAD,1,
94-18,18.30,CAD,1,
94-19,10.45,CAD,1,
94-20,13.85,CAD,1,
94-21,14.40,CAD,1,
94-22,14.45,CAD,1,
94-23,14.75,CAD,1,
94-24,16.60,CAD,1,
94-26,21.15,CAD,1,
94-27,22.30,CAD,1,
94-28,8.95,CAD,1,
94-29,11.20,CAD,1,
94-30,14.30,CAD,1,
94-31,13.25,CAD,1,
94-32,14.30,CAD,1,
94-33,15.30,CAD,1,
94-34,16.15,CAD,1,
94-35,17.00,CAD,1,
94-37,18.45,CAD,1,
94-38,19.50,CAD,1,
94-39,20.15,CAD,1,
94-41,16.55,CAD,1,
94-42,17.80,CAD,1,
94-43,18.30,CAD,1,
94-44,15.00,CAD,1,
94-45,15.75,CAD,1,
94-46,16.95,CAD,1,
94-51,6.60,CAD,1,
94-52,8.00,CAD,1,
94-53,9.80,CAD,1,
94-54,10.95,CAD,1,
94-55,12.05,CAD,1,
94-56,14.35,CAD,1,
94-57,15.30,CAD,1,
94-58,15.65,CAD,1,
94-60,10.45,CAD,1,
94-61,12.60,CAD,1,
94-62,13.65,CAD,1,
94-63,14.25,CAD,1,
94-64,14.75,CAD,1,
94-65,15.75,CAD,1,
94-66,16.95,CAD,1,
94-67,17.55,CAD,1,
94-68,18.40,CAD,1,
94-69,18.90,CAD,1,
94-70,14.65,CAD,1,
94-71,9.25,CAD,1,
94-72,15.00,CAD,1,
94-73,15.50,CAD,1,
94-74,16.35,CAD,1,
94-75,17.25,CAD,1,
94-76,17.85,CAD,1,
94-77,9.80,CAD,1,
94-80,18.30,CAD,1,
94-81,19.50,CAD,1,
94-82,20.15,CAD,1,
94-83,22.35,CAD,1,
94-84,24.25,CAD,1,
94-85,22.15,CAD,1,
94-86,7.80,CAD,1,
94-87,7.90,CAD,1,
94-88,5.30,CAD,1,
94-89,8.55,CAD,1,
94-90,8.50,CAD,1,
94-91,7.15,CAD,1,
94-92,5.65,CAD,1,
94-93,5.30,CAD,1,
94-94,5.30,CAD,1,
94-95,5.30,CAD,1,
94-96,6.10,CAD,1,
94-97,6.75,CAD,1,
95-01,11.20,CAD,1,
95-02,11.20,CAD,1,
95-03,12.85,CAD,1,
95-04,12.05,CAD,1,
95-05,10.95,CAD,1,
95-06,10.35,CAD,1,
95-07,10.35,CAD,1,
95-08,9.15,CAD,1,
95-09,9.15,CAD,1,
95-11,14.35,CAD,1,
95-12,15.05,CAD,1,
95-13,15.80,CAD,1,
95-14,16.55,CAD,1,
95-15,17.40,CAD,1,
95-16,17.60,CAD,1,
95-17,18.35,CAD,1,
95-18,18.80,CAD,1,
95-19,10.95,CAD,1,
95-20,14.35,CAD,1,
95-21,14.90,CAD,1,
95-22,14.95,CAD,1,
95-23,15.25,CAD,1,
95-24,17.10,CAD,1,
95-26,21.65,CAD,1,
95-27,22.80,CAD,1,
95-28,8.15,CAD,1,
95-29,10.50,CAD,1,
95-30,13.65,CAD,1,
95-31,13.75,CAD,1,
95-32,14.80,CAD,1,
95-33,15.80,CAD,1,
95-34,16.65,CAD,1,
95-35,17.50,CAD,1,
95-37,18.95,CAD,1,
95-38,20.00,CAD,1,
95-39,20.65,CAD,1,
95-41,17.05,CAD,1,
95-42,18.30,CAD,1,
95-43,18.80,CAD,1,
95-44,15.50,CAD,1,
95-45,16.25,CAD,1,
95-46,17.45,CAD,1,
95-51,7.30,CAD,1,
95-52,8.60,CAD,1,
95-53,10.35,CAD,1,
95-54,11.50,CAD,1,
95-55,12.65,CAD,1,
95-56,14.85,CAD,1,
95-57,15.80,CAD,1,
95-58,16.15,CAD,1,
95-60,10.95,CAD,1,
95-61,13.15,CAD,1,
95-62,14.15,CAD,1,
95-63,14.75,CAD,1,
95-64,15.25,CAD,1,
95-65,16.25,CAD,1,
95-66,17.45,CAD,1,
95-67,18.05,CAD,1,
95-68,18.90,CAD,1,
95-69,19.40,CAD,1,
95-70,15.15,CAD,1,
95-71,10.15,CAD,1,
95-72,15.50,CAD,1,
95-73,16.00,CAD,1,
95-74,16.85,CAD,1,
95-75,17.75,CAD,1,
95-76,18.35,CAD,1,
95-77,10.35,CAD,1,
95-80,18.80,CAD,1,
95-81,20.00,CAD,1,
95-82,20.70,CAD,1,
95-83,22.85,CAD,1,
95-84,24.75,CAD,1,
95-85,22.65,CAD,1,
95-86,9.20,CAD,1,
95-87,8.50,CAD,1,
95-88,6.25,CAD,1,
95-89,9.15,CAD,1,
95-90,9.15,CAD,1,
95-91,8.05,CAD,1,
95-92,6.90,CAD,1,
95-93,6.30,CAD,1,
95-94,5.30,CAD,1,
95-95,5.30,CAD,1,
95-96,5.30,CAD,1,
95-97,6.10,CAD,1,
96-01,11.70,CAD,1,
96-02,11.70,CAD,1,
96-03,13.35,CAD,1,
96-04,12.55,CAD,1,
96-05,11.45,CAD,1,
96-06,10.85,CAD,1,
96-07,10.85,CAD,1,
96-08,10.00,CAD,1,
96-09,10.00,CAD,1,
96-11,14.85,CAD,1,
96-12,15.55,CAD,1,
96-13,16.30,CAD,1,
96-14,17.05,CAD,1,
96-15,17.90,CAD,1,
96-16,18.10,CAD,1,
96-17,18.85,CAD,1,
96-18,19.30,CAD,1,
96-19,11.45,CAD,1,
96-20,14.85,CAD,1,
96-21,15.40,CAD,1,
96-22,15.45,CAD,1,
96-23,15.75,CAD,1,
96-24,17.60,CAD,1,
96-26,22.15,CAD,1,
96-27,23.30,CAD,1,
96-28,6.65,CAD,1,
96-29,9.10,CAD,1,
96-30,12.60,CAD,1,
96-31,14.25,CAD,1,
96-32,15.30,CAD,1,
96-33,16.30,CAD,1,
96-34,17.15,CAD,1,
96-35,18.00,CAD,1,
96-37,19.45,CAD,1,
96-38,20.50,CAD,1,
96-39,21.15,CAD,1,
96-41,17.55,CAD,1,
96-42,18.80,CAD,1,
96-43,19.30,CAD,1,
96-44,16.00,CAD,1,
96-45,16.75,CAD,1,
96-46,17.95,CAD,1,
96-51,8.15,CAD,1,
96-52,9.20,CAD,1,
96-53,10.85,CAD,1,
96-54,12.00,CAD,1,
96-55,13.15,CAD,1,
96-56,15.35,CAD,1,
96-57,16.30,CAD,1,
96-58,16.65,CAD,1,
96-60,11.45,CAD,1,
96-61,13.60,CAD,1,
96-62,14.65,CAD,1,
96-63,15.25,CAD,1,
96-64,15.75,CAD,1,
96-65,16.75,CAD,1,
96-66,17.95,CAD,1,
96-67,18.55,CAD,1,
96-68,19.40,CAD,1,
96-69,19.90,CAD,1,
96-70,15.65,CAD,1,
96-71,10.65,CAD,1,
96-72,16.00,CAD,1,
96-73,16.50,CAD,1,
96-74,17.35,CAD,1,
96-75,18.25,CAD,1,
96-76,18.85,CAD,1,
96-77,10.85,CAD,1,
96-80,19.30,CAD,1,
96-81,20.50,CAD,1,
96-82,21.20,CAD,1,
96-83,23.35,CAD,1,
96-84,25.25,CAD,1,
96-85,23.15,CAD,1,
96-86,10.00,CAD,1,
96-87,9.10,CAD,1,
96-88,6.75,CAD,1,
96-89,10.00,CAD,1,
96-90,10.00,CAD,1,
96-91,8.50,CAD,1,
96-92,7.80,CAD,1,
96-93,6.80,CAD,1,
96-94,6.10,CAD,1,
96-95,5.30,CAD,1,
96-96,5.30,CAD,1,
96-97,5.30,CAD,1,
97-01,12.45,CAD,1,
97-02,12.45,CAD,1,
97-03,14.10,CAD,1,
97-04,13.30,CAD,1,
97-05,12.20,CAD,1,
97-06,11.60,CAD,1,
97-07,11.60,CAD,1,
97-08,10.75,CAD,1,
97-09,10.70,CAD,1,
97-11,15.75,CAD,1,
97-12,16.45,CAD,1,
97-13,17.20,CAD,1,
97-14,17.95,CAD,1,
97-15,18.80,CAD,1,
97-16,19.00,CAD,1,
97-17,19.75,CAD,1,
97-18,20.20,CAD,1,
97-19,12.20,CAD,1,
97-20,15.75,CAD,1,
97-21,16.30,CAD,1,
97-22,16.35,CAD,1,
97-23,16.65,CAD,1,
97-24,18.50,CAD,1,
97-26,22.90,CAD,1,
97-27,24.05,CAD,1,
97-28,6.35,CAD,1,
97-29,8.70,CAD,1,
97-30,12.25,CAD,1,
97-31,15.15,CAD,1,
97-32,16.15,CAD,1,
97-33,17.15,CAD,1,
97-34,18.05,CAD,1,
97-35,18.90,CAD,1,
97-37,20.35,CAD,1,
97-38,21.40,CAD,1,
97-39,22.05,CAD,1,
97-41,18.30,CAD,1,
97-42,19.55,CAD,1,
97-43,20.05,CAD,1,
97-44,16.90,CAD,1,
97-45,17.65,CAD,1,
97-46,18.85,CAD,1,
97-51,9.00,CAD,1,
97-52,10.30,CAD,1,
97-53,11.60,CAD,1,
97-54,12.75,CAD,1,
97-55,13.90,CAD,1,
97-56,16.10,CAD,1,
97-57,17.05,CAD,1,
97-58,17.40,CAD,1,
97-60,12.20,CAD,1,
97-61,14.75,CAD,1,
97-62,15.55,CAD,1,
97-63,16.15,CAD,1,
97-64,16.65,CAD,1,
97-65,17.65,CAD,1,
97-66,18.85,CAD,1,
97-67,19.45,CAD,1,
97-68,20.30,CAD,1,
97-69,20.80,CAD,1,
97-70,16.40,CAD,1,
97-71,11.70,CAD,1,
97-72,16.75,CAD,1,
97-73,17.25,CAD,1,
97-74,18.10,CAD,1,
97-75,19.00,CAD,1,
97-76,19.60,CAD,1,
97-77,11.60,CAD,1,
97-80,20.20,CAD,1,
97-81,21.25,CAD,1,
97-82,21.95,CAD,1,
97-83,24.10,CAD,1,
97-84,26.00,CAD,1,
97-85,24.05,CAD,1,
97-86,10.75,CAD,1,
97-87,10.15,CAD,1,
97-88,7.95,CAD,1,
97-89,10.75,CAD,1,
97-90,10.70,CAD,1,
97-91,9.70,CAD,1,
97-92,8.55,CAD,1,
97-93,7.95,CAD,1,
97-94,6.75,CAD,1,
97-95,6.10,CAD,1,
97-96,5.30,CAD,1,
97-97,5.30,CAD,1,
